date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:04	157125/157125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:04%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:06%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:06	75205/75205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:05%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:08%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:08	99276/99276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:07%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:09%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:09	44827/44827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:09%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:10%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:10	54843/54843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:10%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/9_a9b8c19d-efdf-450a-92d1-12a4523393d0_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:12%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
